tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	347689	0	live	SOX2-OT	NCRNA00043, SOX2OT	SOX2 overlapping transcript	SOX2 overlapping transcript (non-coding RNA)|SOX2 overlapping transcript (non-protein coding)	3q26.33	3	NC_000003.12	181056680	181742228	plus	10	616338	
9606	Homo sapiens	442892	0	live	MIR148B	MIRN148B, mir-148b	microRNA 148b	hsa-mir-148b	12q13.13	12	NC_000012.12	54337216	54337314	plus	1	613787	
9606	Homo sapiens	23373	0	live	CRTC1	MAML2, MECT1, Mam-2, TORC-1, TORC1, WAMTP1	CREB regulated transcription coactivator 1	CREB-regulated transcription coactivator 1|Mastermind-like protein 2|mucoepidermoid carcinoma translocated protein 1|transducer of regulated cAMP response element-binding protein (CREB) 1	19p13.11	19	NC_000019.10	18683680	18782333	plus	15	607536	
9606	Homo sapiens	10454	0	live	TAB1	3'-Tab1, MAP3K7IP1	TGF-beta activated kinase 1 (MAP3K7) binding protein 1	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1|TAK1-binding protein 1|mitogen-activated protein kinase kinase kinase 7-interacting protein 1|transforming growth factor beta-activated kinase-binding protein 1	22q13.1	22	NC_000022.11	39399780	39437132	plus	12	602615	
9606	Homo sapiens	9935	0	live	MAFB	DURS3, KRML, MCTO	MAF bZIP transcription factor B	transcription factor MafB|Kreisler maf-related leucine zipper homolog|MAFB/Kreisler basic region/leucine zipper transcription factor|v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog B	20q12	20	NC_000020.11	40685848	40689236	minus	1	608968	
9606	Homo sapiens	5754	0	live	PTK7	CCK-4, CCK4	protein tyrosine kinase 7 (inactive)	inactive tyrosine-protein kinase 7|PTK7 protein tyrosine kinase 7|colon carcinoma kinase 4|pseudo tyrosine kinase receptor 7|tyrosine-protein kinase-like 7	6p21.1	6	NC_000006.12	43076314	43161715	plus	21	601890	
9606	Homo sapiens	649	0	live	BMP1	OI13, PCOLC, PCP, TLD	bone morphogenetic protein 1	bone morphogenetic protein 1|mammalian tolloid protein|procollagen C-endopeptidase|procollagen C-proteinase 3|tolloid-like	8p21.3	8	NC_000008.11	22165372	22212326	plus	21	112264	
9606	Homo sapiens	11059	0	live	WWP1	AIP5, Tiul1, hSDRP1	WW domain containing E3 ubiquitin protein ligase 1	NEDD4-like E3 ubiquitin-protein ligase WWP1|HECT-type E3 ubiquitin transferase WWP1|Nedd-4-like ubiquitin-protein ligase|TGIF-interacting ubiquitin ligase 1|WW domain-containing protein 1|atrophin-1 interacting protein 5	8q21.3	8	NC_000008.11	86342547	86468503	plus	25	602307	
9606	Homo sapiens	10019	0	live	SH2B3	IDDM20, LNK	SH2B adaptor protein 3	SH2B adapter protein 3|lymphocyte-specific adapter protein Lnk|signal transduction protein Lnk	12q24.12	12	NC_000012.12	111404730	111451623	plus	13	605093	
9606	Homo sapiens	5883	0	live	RAD9A	RAD9	RAD9 checkpoint clamp component A	cell cycle checkpoint control protein RAD9A|DNA repair exonuclease rad9 homolog A|RAD9 homolog A|hRAD9	11q13.2	11	NC_000011.10	67391986	67398412	plus	11	603761	
9606	Homo sapiens	10130	0	live	PDIA6	ERP5, P5, TXNDC7	protein disulfide isomerase family A member 6	protein disulfide-isomerase A6|ER protein 5|endoplasmic reticulum protein 5|epididymis secretory sperm binding protein|protein disulfide isomerase P5|protein disulfide isomerase-associated 6|protein disulfide isomerase-related protein|thioredoxin domain containing 7 (protein disulfide isomerase)|thioredoxin domain-containing protein 7	2p25.1	2	NC_000002.12	10783391	10837712	minus	18	611099	
9606	Homo sapiens	91937	0	live	TIMD4	SMUCKLER, TIM4	T cell immunoglobulin and mucin domain containing 4	T-cell immunoglobulin and mucin domain-containing protein 4|T-cell immunoglobulin mucin receptor 4|T-cell membrane protein 4|TIM-4|TIMD-4	5q33.3	5	NC_000005.10	156919292	156963226	minus	10	610096	
9606	Homo sapiens	406960	0	live	MIR184	EDICT, MIRN184, miR-184	microRNA 184	hsa-mir-184	15q25.1	15	NC_000015.10	79209788	79209871	plus	1	613146	
9606	Homo sapiens	6895	0	live	TARBP2	LOQS, TRBP, TRBP1, TRBP2	TARBP2 subunit of RISC loading complex	RISC-loading complex subunit TARBP2|TAR (HIV) RNA-binding protein 2|TAR (HIV) RNA-binding protein TRBP1|TAR (HIV-1) RNA binding protein 2|TAR RNA binding protein 2|TARBP2, RISC loading complex RNA binding subunit|trans-activation responsive RNA-binding protein	12q13.13	12	NC_000012.12	53500923	53506431	plus	11	605053	
9606	Homo sapiens	114757	0	live	CYGB	HGB, NOD, STAP	cytoglobin	cytoglobin|histoglobin|nitric oxygen dioxygenase CYGB|nitrite reductase CYGB|pseudoperoxidase CYGB|stellate cell activation-associated protein|superoxide dismutase CYGB	17q25.1	17	NC_000017.11	76527356	76551193	minus	6	608759	
9606	Homo sapiens	407027	0	live	MIR301A	MIR301, MIRN301, MIRN301A, mir-301a	microRNA 301a	hsa-mir-301|hsa-mir-301a|microRNA 301	17q22	17	NC_000017.11	59151136	59151221	minus	1	615675	
9606	Homo sapiens	5789	0	live	PTPRD	HPTP, HPTPD, HPTPDELTA, PTPD, R-PTP-delta, RPTPDELTA	protein tyrosine phosphatase receptor type D	receptor-type tyrosine-protein phosphatase delta|protein tyrosine phosphatase, receptor type, delta polypeptide|rceptor-type tyrosine-protein phosphatase delta	9p24.1-p23	9	NC_000009.12	8314246	10613002	minus	51	601598	
9606	Homo sapiens	2561	0	live	GABRB2	DEE92, ICEE2	gamma-aminobutyric acid type A receptor subunit beta2	gamma-aminobutyric acid receptor subunit beta-2|GABA(A) receptor subunit beta-2|GABAAR subunit beta-2|gamma-aminobutyric acid A receptor beta 2|gamma-aminobutyric acid type A receptor beta2 subunit	5q34	5	NC_000005.10	161288436	161548404	minus	11	600232	
9606	Homo sapiens	908	0	live	CCT6A	CCT-zeta, CCT-zeta-1, CCT6, Cctz, HTR3, MoDP-2, TCP-1-zeta, TCP20, TCPZ, TTCP20	chaperonin containing TCP1 subunit 6A	T-complex protein 1 subunit zeta|T-complex protein 1, zeta subunit|acute morphine dependence related protein 2|amino acid transport defect-complementing|chaperonin containing T-complex polypeptide 1 subunit 6A|chaperonin containing T-complex subunit 6|chaperonin containing TCP1, subunit 6A (zeta 1)|histidine transport regulator 3	7p11.2	7	NC_000007.14	56051765	56063989	plus	14	104613	
9606	Homo sapiens	55832	0	live	CAND1	TIP120, TIP120A	cullin associated and neddylation dissociated 1	cullin-associated NEDD8-dissociated protein 1|TBP-interacting protein of 120 kDa A|p120 CAND1	12q14.3-q15	12	NC_000012.12	67269358	67319953	plus	17	607727	
9606	Homo sapiens	5831	0	live	PYCR1	ARCL2B, ARCL3B, P5C, P5CR, PIG45, PP222, PRO3, PYCR	pyrroline-5-carboxylate reductase 1	pyrroline-5-carboxylate reductase 1, mitochondrial|P5C reductase 1|proliferation-inducing protein 45	17q25.3	17	NC_000017.11	81932391	81937300	minus	9	179035	
9606	Homo sapiens	397	0	live	ARHGDIB	D4, GDIA2, GDID4, LYGDI, Ly-GDI, RAP1GN1, RhoGDI2	Rho GDP dissociation inhibitor beta	rho GDP-dissociation inhibitor 2|Rho GDI 2|Rho GDP dissociation inhibitor (GDI) beta|rho-GDI beta	12p12.3	12	NC_000012.12	14942015	14961601	minus	10	602843	
9606	Homo sapiens	1365	0	live	CLDN3	C7orf1, CPE-R2, CPETR2, HRVP1, RVP1	claudin 3	claudin-3|CPE-R 2|CPE-receptor 2|Clostridium perfringens enterotoxin receptor 2|ventral prostate.1 protein homolog|ventral prostate.1-like protein	7q11.23	7	NC_000007.14	73768997	73770270	minus	1	602910	
9606	Homo sapiens	902	0	live	CCNH	CAK, CycH, p34, p37	cyclin H	cyclin-H|CAK complex subunit|CDK-activating kinase complex subunit|MO15-associated protein|cyclin-dependent kinase-activating kinase complex subunit	5q14.3	5	NC_000005.10	87311471	87412930	minus	11	601953	
9606	Homo sapiens	858	0	live	CAV2	CAV	caveolin 2	caveolin-2|caveolae protein, 20-kD	7q31.2	7	NC_000007.14	116499738	116508541	plus	3	601048	
9606	Homo sapiens	1870	0	live	E2F2	E2F-2	E2F transcription factor 2	transcription factor E2F2	1p36.12	1	NC_000001.11	23505212	23531233	minus	10	600426	
9606	Homo sapiens	9308	0	live	CD83	BL11, HB15	CD83 molecule	CD83 antigen|B-cell activation protein|CD83 antigen (activated B lymphocytes, immunoglobulin superfamily)|cell surface protein HB15|cell-surface glycoprotein|hCD83	6p23	6	NC_000006.12	14117256	14136918	plus	6	604534	
9606	Homo sapiens	5698	0	live	PSMB9	LMP2, PRAAS3, PRAAS6, PSMB6i, RING12, beta1i	proteasome 20S subunit beta 9	proteasome subunit beta type-9|large multifunctional peptidase 2|low molecular mass protein 2|macropain chain 7|multicatalytic endopeptidase complex chain 7|proteasome (prosome, macropain) subunit, beta type, 9 (large multifunctional peptidase 2)|proteasome catalytic subunit 1i|proteasome chain 7|proteasome subunit beta 6i|proteasome subunit beta 9|proteasome subunit beta-1i|proteasome subunit beta1i|proteasome-related gene 2|really interesting new gene 12 protein	6p21.32	6	NC_000006.12	32854192	32859851	plus	6	177045	
9606	Homo sapiens	30968	0	live	STOML2	HSPC108, SLP-2	stomatin like 2	stomatin-like protein 2, mitochondrial|EPB72-like 2|EPB72-like protein 2|paraprotein target 7|paratarg-7|stomatin (EPB72)-like 2	9p13.3	9	NC_000009.12	35099776	35103195	minus	11	608292	
9606	Homo sapiens	27327	0	live	TNRC6A	CAGH26, FAME6, GW1, GW182, TNRC6	trinucleotide repeat containing adaptor 6A	trinucleotide repeat-containing gene 6A protein|CAG repeat protein 26|CTD-2540M10.1|EDIE|EMSY interactor protein|GW182 autoantigen|glycine-tryptophan protein of 182 kDa|trinucleotide repeat containing 6A	16p12.1	16	NC_000016.10	24610205	24826218	plus	28	610739	
9606	Homo sapiens	8751	0	live	ADAM15	MDC15	ADAM metallopeptidase domain 15	disintegrin and metalloproteinase domain-containing protein 15|MDC-15|a disintegrin and metalloproteinase domain 15 (metargidin)|metalloprotease RGD disintegrin protein|metalloproteinase-like, disintegrin-like, and cysteine-rich protein 15	1q21.3	1	NC_000001.11	155051316	155062775	plus	24	605548	
9606	Homo sapiens	29089	0	live	UBE2T	FANCT, HSPC150, PIG50	ubiquitin conjugating enzyme E2 T	ubiquitin-conjugating enzyme E2 T|E2 ubiquitin-conjugating enzyme T|HSPC150 protein similar to ubiquitin-conjugating enzyme|cell proliferation-inducing gene 50 protein|ubiquitin carrier protein T|ubiquitin conjugating enzyme E2T|ubiquitin-conjugating enzyme E2T (putative)|ubiquitin-protein ligase T	1q32.1	1	NC_000001.11	202331657	202341936	minus	7	610538	
9606	Homo sapiens	7021	0	live	TFAP2B	AP-2B, AP-2beta, AP2-B, PDA2	transcription factor AP-2 beta	transcription factor AP-2-beta|AP2-beta|activating enhancer binding protein 2 beta	6p12.3	6	NC_000006.12	50818355	50847619	plus	12	601601	
9606	Homo sapiens	147495	0	live	APCDD1	B7323, DRAPC1, FP7019, HHS, HTS, HYPT1	APC down-regulated 1	protein APCDD1|adenomatosis polyposis coli down-regulated 1 protein|hypoptrichosis simplex	18p11.22	18	NC_000018.10	10454635	10489949	plus	5	607479	
9606	Homo sapiens	51588	0	live	PIAS4	PIAS-gamma, PIASY, Piasg, ZMIZ6	protein inhibitor of activated STAT 4	E3 SUMO-protein ligase PIAS4|RING-type E3 ubiquitin transferase PIAS4|protein inhibitor of activated STAT protein 4|protein inhibitor of activated STAT protein PIASy|protein inhibitor of activated STAT protein gamma|zinc finger, MIZ-type containing 6	19p13.3	19	NC_000019.10	4007736	4039386	plus	12	605989	
9606	Homo sapiens	9099	0	live	USP2	UBP41, USP9	ubiquitin specific peptidase 2	ubiquitin carboxyl-terminal hydrolase 2|41 kDa ubiquitin-specific protease|deubiquitinating enzyme 2|ubiquitin specific protease 12|ubiquitin specific protease 9|ubiquitin thioesterase 2|ubiquitin-specific-processing protease 2	11q23.3	11	NC_000011.10	119355215	119381690	minus	16	604725	
9606	Homo sapiens	56300	0	live	IL36G	IL-1F9, IL-1H1, IL-1RP2, IL1E, IL1F9, IL1H1, IL1RP2	interleukin 36 gamma	interleukin-36 gamma|IL-1 related protein 2|IL-1-epsilon|interleukin 1-related protein 2|interleukin-1 epsilon|interleukin-1 family member 9|interleukin-1 homolog 1	2q14.1	2	NC_000002.12	112978006	112985658	plus	5	605542	
9606	Homo sapiens	6755	0	live	SSTR5	SS-5-R, SST5	somatostatin receptor 5	somatostatin receptor type 5|somatostatin receptor subtype 5	16p13.3	16	NC_000016.10	1072747	1081454	plus	2	182455	
9606	Homo sapiens	1602	0	live	DACH1	DACH	dachshund family transcription factor 1	dachshund homolog 1|dac homolog	13q21.33	13	NC_000013.11	71437966	71867204	minus	15	603803	
9606	Homo sapiens	22954	0	live	TRIM32	BBS11, HT2A, LGMD2H, LGMDR8, TATIP	tripartite motif containing 32	E3 ubiquitin-protein ligase TRIM32|72 kDa Tat-interacting protein|RING-type E3 ubiquitin transferase TRIM32|TAT-interactive protein, 72-KD|tripartite motif-containing protein 32|zinc-finger protein HT2A	9q33.1	9	NC_000009.12	116687305	116701299	plus	4	602290	
9606	Homo sapiens	91746	0	live	YTHDC1	YT521, YT521-B	YTH N6-methyladenosine RNA binding protein C1	YTH domain-containing protein 1|YTH domain containing 1|putative splicing factor YT521|splicing factor YT521|splicing factor YT521-B	4q13.2	4	NC_000004.12	68310387	68350090	minus	17	617283	
9606	Homo sapiens	3777	0	live	KCNK3	DDSA, K2p3.1, OAT1, PPH4, TASK, TASK-1, TASK1, TBAK1	potassium two pore domain channel subfamily K member 3	potassium channel subfamily K member 3|TWIK-related acid-sensitive K(+) channel 1|TWIK-related acid-sensitive K+ 1|TWIK-related acid-sensitive K+ channel|acid-sensitive potassium channel protein TASK|acid-sensitive potassium channel protein TASK-1|cardiac potassium channel|potassium channel, two pore domain subfamily K, member 3|potassium inwardly-rectifying channel, subfamily K, member 3|two P domain potassium channel|two pore K(+) channel KT3.1|two pore potassium channel KT3.1	2p23.3	2	NC_000002.12	26692722	26733420	plus	3	603220	
9606	Homo sapiens	133522	0	live	PPARGC1B	ERRL1, PERC, PGC-1(beta), PGC1B	PPARG coactivator 1 beta	peroxisome proliferator-activated receptor gamma coactivator 1-beta|PGC-1-related estrogen receptor alpha coactivator|PPAR-gamma coactivator 1-beta|PPARAGCIbeta|PPARGC-1-beta|PPARgamma coactivator 1 beta|peroxisome proliferator-activated receptor gamma, coactivator 1 beta	5q32	5	NC_000005.10	149730310	149857959	plus	15	608886	
9606	Homo sapiens	6023	0	live	RMRP	CHH, NME1R, RRP2, RMRP	RNA component of mitochondrial RNA processing endoribonuclease	RNase MRP RNA	9p13.3	9	NC_000009.12	35657750	35658019	minus	1	157660	
9606	Homo sapiens	6695	0	live	SPOCK1	SPOCK, TESTICAN, TIC1	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1	testican-1|SPARC/osteonectin, cwcv and kazal like domains proteoglycan 1|sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1	5q31.2	5	NC_000005.10	136975298	137499326	minus	11	602264	
9606	Homo sapiens	5740	0	live	PTGIS	CYP8, CYP8A1, PGIS, PTGI	prostaglandin I2 synthase	prostacyclin synthase|cytochrome P450, family 8, subfamily A, polypeptide 1|hydroperoxy icosatetraenoate dehydratase|prostaglandin I2 (prostacyclin) synthase	20q13.13	20	NC_000020.11	49503874	49568137	minus	11	601699	
9606	Homo sapiens	55818	0	live	KDM3A	JHDM2A, JHMD2A, JMJD1, JMJD1A, TSGA	lysine demethylase 3A	lysine-specific demethylase 3A|[histone H3]-dimethyl-L-lysine(9) demethylase 3A|jmjC domain-containing histone demethylation protein 2A|jumonji C domain-containing histone demethylase 2A|jumonji domain-containing protein 1A|lysine (K)-specific demethylase 3A|testis-specific protein A	2p11.2	2	NC_000002.12	86437044	86492716	plus	30	611512	
9606	Homo sapiens	6916	0	live	TBXAS1	BDPLT14, CYP5, CYP5A1, GHOSAL, THAS, TS, TXAS, TXS	thromboxane A synthase 1	thromboxane-A synthase|TXA synthase|cytochrome P450 5A1|cytochrome P450, family 5, subfamily A, polypeptide 1|hydroperoxy icosatetraenoate dehydratase|platelet, cytochrome P450, subfamily V|thromboxane A synthase 1 (platelet)	7q34	7	NC_000007.14	139778242	140020293	plus	20	274180	
9606	Homo sapiens	406918	0	live	MIR129-2	MIR-129b, MIRN129-2, mir-129-2	microRNA 129-2	hsa-mir-129-2	11p11.2	11	NC_000011.10	43581394	43581483	plus	1	621205	
9606	Homo sapiens	3727	0	live	JUND	AP-1	JunD proto-oncogene, AP-1 transcription factor subunit	transcription factor JunD|activator protein 1|jun D proto-oncogene|transcription factor AP-1 subunit JunD|transcription factor jun-D	19p13.11	19	NC_000019.10	18279694	18281622	minus	1	165162	
9606	Homo sapiens	23089	0	live	PEG10	EDR, HB-1, MEF3L, Mar2, Mart2, RGAG3, RTL2, SIRH1	paternally expressed 10	retrotransposon-derived protein PEG10|MEF3 like 1|Sushi-Ichi retrotransposon homolog 1|embryonal carcinoma differentiation regulated|mammalian retrotransposon-derived 2|mammalian retrotransposon-derived protein 2|myelin expression factor 3-like protein 1|paternally expressed gene 10 protein|retrotransposon Gag like 2|retrotransposon gag domain-containing protein 3|retrotransposon-derived gag-like polyprotein|ty3/Gypsy-like protein	7q21.3	7	NC_000007.14	94656325	94669695	plus	2	609810	
9606	Homo sapiens	5307	0	live	PITX1	BFT, CCF, POTX, PTX1	paired like homeodomain 1	pituitary homeobox 1|hindlimb expressed homeobox protein backfoot|homeobox protein PITX1|paired-like homeodomain transcription factor 1|pituitary homeo box 1|pituitary otx-related factor	5q31.1	5	NC_000005.10	135027734	135034789	minus	5	602149	
9606	Homo sapiens	221937	0	live	FOXK1	FOXK1L	forkhead box K1	forkhead box protein K1|MNF|myocyte nuclear factor	7p22.1	7	NC_000007.14	4682295	4771442	plus	9	616302	
9606	Homo sapiens	54739	0	live	XAF1	BIRC4BP, HSXIAPAF1, XIAPAF1	XIAP associated factor 1	XIAP-associated factor 1|BIRC4-binding protein	17p13.1	17	NC_000017.11	6755447	6775647	plus	12	606717	
9606	Homo sapiens	1553	0	live	CYP2A13	CPAD, CYP2A, CYPIIA13	cytochrome P450 family 2 subfamily A member 13	cytochrome P450 2A13|cytochrome P450, family 2, subfamily A, polypeptide 13|cytochrome P450, subfamily IIA (phenobarbital-inducible), polypeptide 13	19q13.2	19	NC_000019.10	41088451	41096195	plus	9	608055	
9606	Homo sapiens	5682	0	live	PSMA1	HC2, HEL-S-275, NU, PROS30	proteasome 20S subunit alpha 1	proteasome subunit alpha type-1|30 kDa prosomal protein|PROS-30|alpha-6|epididymis secretory protein Li 275|macropain subunit C2|macropain subunit nu|multicatalytic endopeptidase complex subunit C2|proteasome (prosome, macropain) subunit, alpha type, 1|proteasome component C2|proteasome nu chain|proteasome subunit alpha 1|proteasome subunit alpha 6|proteasome subunit nu|proteasome subunit, alpha-type, 1|protein P30-33K|testicular tissue protein Li 150	11p15.2	11	NC_000011.10	14504876	14643662	minus	12	602854	
9606	Homo sapiens	11060	0	live	WWP2	AIP2, WWp2-like	WW domain containing E3 ubiquitin protein ligase 2	NEDD4-like E3 ubiquitin-protein ligase WWP2|HECT-type E3 ubiquitin transferase WWP2|atrophin-1 interacting protein 2	16q22.1	16	NC_000016.10	69762332	69941739	plus	30	602308	
9606	Homo sapiens	322	0	live	APBB1	FE65, MGC:9072, RIR	amyloid beta precursor protein binding family B member 1	amyloid beta precursor protein binding family B member 1|adaptor protein FE65a2|amyloid beta (A4) precursor protein-binding, family B, member 1 (Fe65)|stat-like protein	11p15.4	11	NC_000011.10	6395124	6419453	minus	19	602709	
9606	Homo sapiens	10213	0	live	PSMD14	PAD1, POH1, RPN11	proteasome 26S subunit, non-ATPase 14	ubiquitin C-terminal hydrolase PSMD14|26S proteasome non-ATPase regulatory subunit 14|26S proteasome regulatory subunit rpn11|26S proteasome-associated PAD1 homolog 1|proteasome (prosome, macropain) 26S subunit, non-ATPase, 14|testis tissue sperm-binding protein Li 69n	2q24.2	2	NC_000002.12	161308425	161411717	plus	12	607173	
9606	Homo sapiens	3595	0	live	IL12RB2		interleukin 12 receptor subunit beta 2	interleukin-12 receptor subunit beta-2|IL-12 receptor subunit beta-2|IL-12R subunit beta-2|interleukin 12 receptor, beta 2|interleukin-12 receptor beta-2 chain	1p31.3	1	NC_000001.11	67307364	67398724	plus	20	601642	
